00001,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.00000000e+00 0.00000000e+00 9.99596000e-01 0.00000000e+00 0.00000000e+00 3.16372898e-05 0.00000000e+00 3.95466122e-05 2.37279673e-05 0.00000000e+00 5.53652571e-05 6.32745796e-05 0.00000000e+00 2.37279673e-05 7.90932245e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.26655013e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.30503823e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.20063517e-02 0.00000000e+00 0.00000000e+00 7.90932245e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.18639837e-04 2.03585960e-02 0.00000000e+00 9.57028009e-04 2.07224255e-03 0.00000000e+00 1.04403053e-03 9.49118694e-05 0.00000000e+00 6.32745796e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.96599581e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.74559347e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.63486277e-03 0.00000000e+00 7.90932245e-06 4.98287322e-04 0.00000000e+00 7.11839020e-05 2.92644923e-04 0.00000000e+00 8.70025469e-05 2.68916949e-04 0.00000000e+00 1.89823739e-04 1.89823739e-04 7.90932245e-06 2.21461029e-04 1.74005094e-04 7.90932245e-06 2.61007634e-04 1.02821192e-04 1.58186449e-05 2.21461029e-04 2.45189003e-04 2.37279673e-05 2.68916949e-04 3.55919503e-04 5.53652571e-05 6.48564426e-04 4.35012742e-04 9.49118694e-05 1.63722970e-03 1.26549159e-04 1.34458474e-04 1.39915915e-02 3.95466122e-05],[2.6740383e-03 8.1580831e-04 9.9998456e-01 7.3271670e-04 7.5537806e-05 0.0000000e+00 1.0575292e-03 0.0000000e+00 0.0000000e+00 7.7048561e-04 0.0000000e+00 0.0000000e+00 4.8344195e-04 0.0000000e+00 0.0000000e+00 1.0575293e-04 0.0000000e+00 0.0000000e+00 9.8199147e-05 0.0000000e+00 0.0000000e+00 6.0430244e-05 0.0000000e+00 0.0000000e+00 3.0215122e-05 0.0000000e+00 0.0000000e+00 2.2661341e-05 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 3.7768903e-05 0.0000000e+00 0.0000000e+00 4.6078060e-04 4.0035037e-04 2.9459745e-03 5.3631840e-04 0.0000000e+00 0.0000000e+00 2.1905963e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5107561e-05 3.0215122e-05 3.5502767e-04 3.0215122e-05 0.0000000e+00 0.0000000e+00 3.0215122e-05 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5107561e-05 7.5537805e-06 1.8884451e-03 7.5537805e-06 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 6.0430244e-05 0.0000000e+00 0.0000000e+00 4.5322682e-05 0.0000000e+00 0.0000000e+00 2.2661341e-05 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 3.0215122e-05 4.5322682e-05 3.5502767e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1941001e-04 6.0430244e-05 1.5258637e-03 1.1557285e-03 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5107561e-05 1.2086049e-03 3.0215122e-05 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5537805e-06 7.5537805e-06 1.3521267e-03 5.2876465e-05 0.0000000e+00 0.0000000e+00 5.2876465e-05 0.0000000e+00 0.0000000e+00 3.0215122e-05 0.0000000e+00 0.0000000e+00 7.5537805e-06 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5107561e-05 0.0000000e+00 0.0000000e+00 3.0215122e-05 0.0000000e+00 0.0000000e+00 3.7768903e-05 0.0000000e+00 0.0000000e+00 2.2661341e-05 0.0000000e+00 0.0000000e+00 9.0645364e-05 0.0000000e+00 0.0000000e+00],[4.6438392e-04 7.1694358e-04 9.9932158e-01 2.6885385e-04 0.0000000e+00 0.0000000e+00 2.8514801e-04 0.0000000e+00 0.0000000e+00 3.3403054e-04 0.0000000e+00 0.0000000e+00 3.0958926e-04 0.0000000e+00 0.0000000e+00 2.6070676e-04 0.0000000e+00 0.0000000e+00 2.6070676e-04 0.0000000e+00 0.0000000e+00 1.7108882e-04 0.0000000e+00 0.0000000e+00 1.2220629e-04 0.0000000e+00 0.0000000e+00 4.0735431e-05 0.0000000e+00 0.0000000e+00 8.1470862e-06 0.0000000e+00 0.0000000e+00 3.4217763e-04 0.0000000e+00 0.0000000e+00 7.3323776e-05 2.6070676e-04 1.3931517e-03 7.3323776e-05 0.0000000e+00 0.0000000e+00 2.0367716e-04 0.0000000e+00 0.0000000e+00 4.8882517e-05 0.0000000e+00 0.0000000e+00 2.4441259e-05 0.0000000e+00 0.0000000e+00 1.6294172e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6294172e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.8738298e-04 7.3323776e-05 4.9697224e-04 1.3850047e-04 0.0000000e+00 0.0000000e+00 7.3323776e-05 0.0000000e+00 0.0000000e+00 1.1405921e-04 0.0000000e+00 0.0000000e+00 6.5176690e-05 0.0000000e+00 0.0000000e+00 8.1470862e-06 0.0000000e+00 0.0000000e+00 3.2588345e-05 0.0000000e+00 0.0000000e+00 8.1470862e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.0735431e-05 0.0000000e+00 0.0000000e+00 1.6294172e-04 2.6885385e-04 2.2893311e-02 2.2811841e-04 8.1470862e-05 0.0000000e+00 1.4664755e-04 0.0000000e+00 0.0000000e+00 1.5479463e-04 0.0000000e+00 0.0000000e+00 1.0591212e-04 0.0000000e+00 0.0000000e+00 4.8882517e-05 0.0000000e+00 0.0000000e+00 5.7029603e-05 0.0000000e+00 0.0000000e+00 3.2588345e-05 0.0000000e+00 0.0000000e+00 2.4441259e-05 0.0000000e+00 0.0000000e+00 2.4441259e-05 0.0000000e+00 0.0000000e+00 1.6294172e-05 0.0000000e+00 0.0000000e+00 1.6294172e-05 0.0000000e+00 0.0000000e+00 1.1405921e-04 5.5400189e-04 2.3007371e-02 3.0958926e-04 2.0612129e-03 7.0635239e-03 3.2588345e-05 4.3912795e-03 1.9553007e-04 0.0000000e+00 9.8579738e-04 0.0000000e+00 0.0000000e+00 8.1470862e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7029603e-05 5.7029603e-05 1.4746226e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9026737e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8882517e-05 1.3035338e-04 2.6152146e-03 4.0735431e-05 3.2588345e-05 1.3035338e-04 7.3323776e-05 8.1470862e-05 1.6294172e-05 6.5176690e-05 1.6294172e-05 0.0000000e+00 8.1470862e-05 2.4441259e-05 0.0000000e+00 1.3850047e-04 3.2588345e-05 0.0000000e+00 3.0144220e-04 2.4441259e-05 0.0000000e+00 3.7476595e-04 5.7029603e-05 0.0000000e+00 4.4808973e-04 8.1470862e-05 0.0000000e+00 7.0064940e-04 9.0432656e-04 0.0000000e+00 9.6135616e-04 2.6803913e-03 0.0000000e+00 1.6782997e-03 1.4200372e-02 0.0000000e+00],[1.1264960e-02 1.1731097e-02 4.8792820e+00 3.8067799e-03 2.0005016e-03 9.7111729e-04 4.4671395e-03 2.4277931e-03 1.5732100e-03 4.4282950e-03 2.0199241e-03 8.5458322e-04 4.0981150e-03 9.7111729e-04 3.6902458e-04 4.6613631e-03 2.5249051e-04 0.0000000e+00 5.5159461e-03 5.8267036e-05 0.0000000e+00 5.1663439e-03 3.8844693e-05 0.0000000e+00 5.1663439e-03 0.0000000e+00 0.0000000e+00 4.0592700e-03 0.0000000e+00 0.0000000e+00 3.2046870e-03 0.0000000e+00 0.0000000e+00 4.9235649e-02 1.6703218e-03 0.0000000e+00 1.9810793e-03 2.8104134e-02 4.3836236e-02 1.6508994e-03 1.3207195e-03 0.0000000e+00 9.3227258e-04 0.0000000e+00 0.0000000e+00 6.9920445e-04 0.0000000e+00 0.0000000e+00 5.0498103e-04 0.0000000e+00 0.0000000e+00 2.9133519e-04 0.0000000e+00 0.0000000e+00 4.0786926e-04 0.0000000e+00 0.0000000e+00 3.8844693e-04 0.0000000e+00 0.0000000e+00 1.5537877e-04 0.0000000e+00 0.0000000e+00 1.9422347e-04 0.0000000e+00 0.0000000e+00 5.8267036e-05 0.0000000e+00 0.0000000e+00 5.2440335e-04 0.0000000e+00 0.0000000e+00 8.9342793e-04 8.7400554e-03 2.1694761e-02 1.3595643e-03 1.7480111e-04 0.0000000e+00 5.8267039e-04 0.0000000e+00 0.0000000e+00 5.6324806e-04 0.0000000e+00 0.0000000e+00 4.0786926e-04 0.0000000e+00 0.0000000e+00 4.0786926e-04 0.0000000e+00 0.0000000e+00 2.1364581e-04 0.0000000e+00 0.0000000e+00 3.3017987e-04 0.0000000e+00 0.0000000e+00 1.1653407e-04 0.0000000e+00 0.0000000e+00 7.7689387e-05 0.0000000e+00 0.0000000e+00 1.1653407e-04 0.0000000e+00 0.0000000e+00 2.8356626e-03 0.0000000e+00 0.0000000e+00 1.6897441e-03 9.3809925e-03 2.7179632e-01 1.4566759e-03 9.7111729e-04 2.1364581e-04 1.2430302e-03 9.7111733e-05 0.0000000e+00 6.6035974e-04 1.9422347e-05 0.0000000e+00 5.0498103e-04 0.0000000e+00 0.0000000e+00 2.7191284e-04 0.0000000e+00 0.0000000e+00 4.6613629e-04 0.0000000e+00 0.0000000e+00 4.8555864e-04 0.0000000e+00 0.0000000e+00 3.1075755e-04 0.0000000e+00 0.0000000e+00 2.5249051e-04 0.0000000e+00 0.0000000e+00 2.1364581e-04 0.0000000e+00 0.0000000e+00 1.5732100e-03 0.0000000e+00 0.0000000e+00 1.5149430e-03 2.3753529e-02 2.7395219e-01 3.5348670e-03 6.1685368e-02 5.9937358e-02 1.1459184e-03 6.3336268e-02 2.5443272e-03 6.4093742e-04 2.0160396e-02 1.9422347e-05 1.3595642e-04 1.3789865e-03 0.0000000e+00 1.1653407e-04 0.0000000e+00 0.0000000e+00 1.5537877e-04 0.0000000e+00 0.0000000e+00 2.1364581e-04 0.0000000e+00 0.0000000e+00 2.1364581e-04 0.0000000e+00 0.0000000e+00 3.8844693e-05 0.0000000e+00 0.0000000e+00 1.9422347e-04 0.0000000e+00 0.0000000e+00 8.9342793e-04 0.0000000e+00 0.0000000e+00 1.4644450e-02 4.6419408e-03 7.0367157e-02 1.6800329e-02 1.7674335e-03 7.7689387e-05 1.2430302e-03 4.8555864e-04 0.0000000e+00 3.8844693e-04 0.0000000e+00 0.0000000e+00 1.9422347e-04 0.0000000e+00 0.0000000e+00 5.8267036e-05 0.0000000e+00 0.0000000e+00 3.1075755e-04 0.0000000e+00 0.0000000e+00 1.7480111e-04 0.0000000e+00 0.0000000e+00 5.8267036e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6324806e-04 0.0000000e+00 0.0000000e+00 7.1862678e-04 1.2624525e-03 2.2646453e-02 4.9138535e-03 3.4960223e-04 9.7111733e-05 2.4277931e-03 7.7689387e-05 0.0000000e+00 5.2440335e-04 0.0000000e+00 0.0000000e+00 9.7111733e-05 0.0000000e+00 0.0000000e+00 1.3595642e-04 0.0000000e+00 0.0000000e+00 1.5537877e-04 0.0000000e+00 0.0000000e+00 1.5537877e-04 0.0000000e+00 0.0000000e+00 7.7689387e-05 0.0000000e+00 0.0000000e+00 1.3595642e-04 0.0000000e+00 0.0000000e+00 3.8844693e-05 0.0000000e+00 0.0000000e+00 1.3595642e-04 0.0000000e+00 0.0000000e+00 2.0976134e-03 1.9228122e-03 6.3627601e-02 2.9910412e-03 2.8745071e-03 1.0293843e-02 3.6319788e-03 3.8262019e-03 8.5846763e-03 4.0010032e-03 8.7400554e-03 1.2585680e-02 4.3117609e-03 1.4527915e-02 1.2566257e-02 6.3899523e-03 1.8781409e-02 1.4275424e-02 1.1381494e-02 2.9890992e-02 2.4666378e-02 1.6994553e-02 3.5426360e-02 3.8339712e-02 2.3267969e-02 5.8383569e-02 4.9643517e-02 3.2648962e-02 1.7619953e-01 3.5387516e-02 4.8983157e-02 3.0780533e-01 9.5557943e-03 2.2118168e-01 9.0712065e-01 1.1264961e-03]
